"Sweep (n)","APD","APD value (ms)","APD value (mV)"
10,"APD 20",2.4,33.0999976879918
10,"APD 50",10.4,-6.39999955296519
10,"APD 90",40.4,-58.2999959277922
11,"APD 20",2.4,32.8499977054541
11,"APD 50",10.6,-6.49999954598027
11,"APD 90",40.9,-58.4499959173149
12,"APD 20",2.5,32.4499977333938
12,"APD 50",10.5,-6.49999954598027
12,"APD 90",42,-58.5499959103299
13,"APD 20",2.4,32.8999977019617
13,"APD 50",10.5,-6.54999954248781
13,"APD 90",41.3,-58.7999958928676
14,"APD 20",2.4,32.749997712439
14,"APD 50",10.6,-6.69999953201043
14,"APD 90",40.8,-58.7499958963601
15,"APD 20",2.5,32.7999977089466
15,"APD 50",10.8,-6.49999954598027
15,"APD 90",41,-58.9499958823903
16,"APD 20",2.5,32.749997712439
16,"APD 50",10.9,-6.34999955645765
16,"APD 90",41.3,-58.8999958858827
17,"APD 20",2.5,32.4999977299013
17,"APD 50",10.8,-6.74999952851797
17,"APD 90",41.7,-58.9999958788978
18,"APD 20",2.5,32.8499977054541
18,"APD 50",10.8,-6.34999955645765
18,"APD 90",41.6,-58.6999958998526
19,"APD 20",2.5,32.9499976984692
19,"APD 50",11,-6.39999955296519
19,"APD 90",42.3,-58.649995903345
