"Sweep (n)","APD","APD value (ms)","APD value (mV)"
44,"APD 20",3.1,30.8499978451525
44,"APD 50",14,-6.69999953201043
44,"APD 90",43.7,-56.2499960709831
45,"APD 20",3.1,30.89999784166
45,"APD 50",14,-6.64999953550289
45,"APD 90",44.2,-56.3999960605057
46,"APD 20",3.1,30.4499978730922
46,"APD 50",13.7,-6.79999952502551
46,"APD 90",43.6,-56.3499960639982
47,"APD 20",3.2,30.2999978835695
47,"APD 50",13.7,-6.74999952851797
47,"APD 90",43.4,-56.4499960570132
48,"APD 20",3.1,30.5999978626148
48,"APD 50",14,-6.64999953550289
48,"APD 90",44.3,-56.3499960639982
49,"APD 20",3.1,30.8499978451525
49,"APD 50",14,-6.59999953899535
49,"APD 90",44.4,-56.2499960709831
50,"APD 20",3.2,30.6499978591223
50,"APD 50",14,-6.59999953899535
50,"APD 90",43.7,-56.2999960674906
51,"APD 20",3.2,30.6499978591223
51,"APD 50",13.9,-6.49999954598027
51,"APD 90",43.9,-56.2499960709831
52,"APD 20",3.2,30.5499978661073
52,"APD 50",13.8,-6.44999954947273
52,"APD 90",43.4,-56.3499960639982
53,"APD 20",3.2,30.6499978591223
53,"APD 50",13.8,-6.59999953899535
53,"APD 90",44,-56.2999960674906
