"Sweep (n)","APD","APD value (ms)","APD value (mV)"
83,"APD 20",0.699999999999999,42.549997027917
83,"APD 50",11.3,-2.3499998358544
83,"APD 90",52.6,-62.7499956169633
84,"APD 20",0.699999999999999,42.6499970209321
84,"APD 50",11,-2.29999983934686
84,"APD 90",51.9,-62.8499956099784
85,"APD 20",0.699999999999999,43.1499969860075
85,"APD 50",11.1,-1.99999986030162
85,"APD 90",51.9,-62.7999956134709
86,"APD 20",0.699999999999999,43.5499969580678
86,"APD 50",11.3,-1.89999986728654
86,"APD 90",52.1,-62.899995606486
87,"APD 20",0.699999999999999,43.199996982515
87,"APD 50",11.2,-2.04999985680916
87,"APD 90",52.9,-62.7999956134709
88,"APD 20",0.699999999999999,43.4999969615602
88,"APD 50",11.1,-2.14999984982424
88,"APD 90",51.8,-62.6499956239483
89,"APD 20",0.699999999999999,42.0999970593491
89,"APD 50",11.3,-2.44999982886949
89,"APD 90",52.3,-62.6499956239483
90,"APD 20",0.699999999999999,42.6499970209321
90,"APD 50",11,-2.14999984982424
90,"APD 90",51.1,-62.6999956204558
91,"APD 20",0.699999999999999,42.9999969964848
91,"APD 50",11.2,-2.14999984982424
91,"APD 90",52.2,-62.8499956099784
92,"APD 20",0.699999999999999,43.749996944098
92,"APD 50",11,-2.19999984633178
92,"APD 90",51.3,-63.1499955890237
