"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
179,7.8,325.499977264087
180,7.8,326.999977159313
181,7.8,324.999977299012
182,7.8,324.999977299012
183,7.8,325.999977229162
184,7.8,320.999977578408
185,7.8,320.499977613333
186,7.8,329.49997698469
187,7.8,315.999977927654
188,7.8,327.999977089464
