"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703009",-77.5739945815189,22.3799984367751,99.9539930182941,0.999999930150807,-12.1999991478399,0.817886843572439,34.6,73.68,124.6
"18703013",-69.8439951214532,53.5999962560834,123.443991377537,170.999988055789,-21.7999984772877,0.619896944840207,15.36,52.9,85.08
"18703017",-73.516494864932,24.8699982628507,98.3864931277827,134.999990570359,-9.29999935040264,0.207417989148055,2.84,8.44,28.34
"18703020",-77.5424945837192,56.5099960528223,134.052490636541,326.999977159313,-24.39999829568,1.31050456779907,9.08,46.06,85.7
"18703025",-75.1764947489824,63.1399955897222,138.316490338705,281.699980323484,-53.4999962630686,0.398336820068422,0.700000000000001,9.82,44.94
"18703029",-76.6339633971794,28.6899979960267,105.323961393206,202.499985855538,-20.0999985960314,0.271057599454844,1.44,5.68,27.76
"18703033",-76.413994662544,61.659995693099,138.073990355643,330.899976886904,-38.099997338746,0.692964645562815,2.22,20.16,49.9
"18703037",-78.0289945497376,52.8099963112643,130.838990861002,320.699977599366,-24.5999982817101,0.95459415460184,4.86,40.1,91.92
"18704003",-73.2024948868647,53.3399962742442,126.542491161109,192.199986574986,-48.9999965773897,0.758961278473561,0.680000000000001,12.38,61.04
"18704007",-76.9369633760151,64.1499955191745,141.08695889519,298.299979163988,-57.0999960116113,0.509116882454316,0.68,12.18,41.6
"18704012",-75.3489947369334,58.2599959305862,133.60899066752,312.799978151169,-48.0999966402536,0.337054232365587,0.739999999999999,7.1,30.82
"18704016",-6.83699952244109,5.71999960046263,12.5569991229037,1.14705874340828,-28.6999979953288,1.66877200360025,0.220000000000001,0.399999999999999,2.2
"18704019",-77.2924946011815,52.1199963594602,129.412490960642,392.999972549266,-12.7999991059305,0.247487373415291,4.28,14.36,33.62
"18704023",-69.6244951367851,59.6299958348928,129.254490971678,378.999973527157,-19.9999986030163,0.207417989148055,2.02,9.28,25.8
"18710001",-75.5464947231382,53.4499962665608,128.996490989699,241.999983096497,-47.5999966751782,1.1879393923934,0.7,8.46,66.98
"18710003",-70.5424950726635,49.39999654945,119.942491622114,274.099980854338,-13.2999990710058,0.850885160027811,2.58,13.58,67.96
"18710007",-77.0469946183295,35.3799975287357,112.426992147065,148.19998964835,-39.3999972479421,1.17851130197758,0.78,9.3,62.42
"18710010",-80.5724943720762,49.7199965270983,130.292490899174,373.199973932284,-25.9999981839207,0.737748075037965,1.52,13.08,46.66
"18710015",-73.4589948689484,67.5199952837827,140.978990152731,295.799979338605,-53.6666629180937,0.938094996374152,0.699999999999999,14.7,59.12
"18710018",-64.7539954769856,66.1499953794761,130.903990856462,270.59998109881,-42.9999969964847,0.344125300177452,0.800000000000001,6,32.14
"18710022",-79.3569944569778,40.6399971613289,119.996991618307,261.899981706498,-30.6999978556299,0.327626141949768,1.12,8.78,38.62
"18710027",-81.5614943029953,44.5999968847261,126.161491187721,362.699974665703,-18.4999987077901,0.723605939414235,4.06,30.24,59.32
"18710032",-82.6199942290599,45.0799968511985,127.699991080258,367.999974295499,-17.2999987916093,0.410121933088197,3.02,15.64,35.28
