"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703015",-70.3419950866683,39.6599972297811,110.001992316449,127.399991101214,-36.9999974155798,0.395979797464469,14.86,38.32,73.62
"18703022",-71.2029950265281,45.2099968421181,116.412991868646,154.599989201314,-31.0999978276901,1.05594612657191,6.18,35.54,89.04
"18703027",-77.1269946127415,55.3699961324504,132.496990745192,242.899983033635,-49.6999965284957,0.212132034355964,0.72,8.88,40.94
"18703031",-75.2709947423816,8.31999941885474,83.5909941612364,102.599992833473,-9.42857076999339,0.153206469257086,2.38,7.74,29.44
"18703035",-76.9599946244063,58.6799959012495,135.639990525656,254.199982244336,-39.8999972130171,0.337054232365589,1.82,18.2,55.66
"18703039",-76.035994688947,34.599997583218,110.635992272165,183.499987182673,-31.6999977857805,0.43369215912775,6.46,32.6,80.24
"18704005",-74.8274947733598,47.4799966835605,122.30749145692,153.899989250209,-49.0999965704045,0.23805928299947,0.739999999999999,11.44,51.32
"18704014",-71.4949637561344,52.4999963329175,123.994960089052,153.09998930609,-54.199996214174,0.150849446653131,0.6,6.06,33.94
"18704021",-75.9519946948143,46.9899967177866,122.941991412601,331.799976824036,-9.41666600892015,0.16027753706895,4.88,15.88,35.46
"18710005",-75.9064946979925,44.9499968602789,120.856491558271,287.399979925345,-19.4999986379407,0.30169889330626,1.94,10.6,43.64
"18710012",-80.9764630938593,47.6599966709876,128.636459764847,300.699978996347,-39.9999972060322,0.242773328207382,1.1,11.6,47.64
"18710020",-63.118995591189,62.9499956029935,126.068991194183,229.799983948655,-49.8999965145253,0.207417989148054,0.62,5.66,32.04
"18710024",-85.2084940482553,35.9999974854292,121.208491533684,228.299984053429,-37.6999973666856,0.21448905695992,0.92,7.52,33.56
