"Sweep (n)","APD","APD value (ms)","APD value (mV)"
4,"APD 20",0.699999999999999,39.5999972339721
4,"APD 50",6.1,-5.84999959138224
4,"APD 90",32.2,-64.3999955017122
5,"APD 20",0.699999999999999,39.7499972234947
5,"APD 50",6,-5.34999962630684
5,"APD 90",31.5,-64.5499954912348
6,"APD 20",0.699999999999999,39.7499972234947
6,"APD 50",6,-5.34999962630684
6,"APD 90",31.4,-64.6499954842499
7,"APD 20",0.699999999999999,39.6499972304796
7,"APD 50",6.1,-5.99999958090486
7,"APD 90",31.2,-64.84999547028
8,"APD 20",0.699999999999999,39.9499972095249
8,"APD 50",6,-5.44999961932192
8,"APD 90",31,-64.749995477265
9,"APD 20",0.699999999999999,39.8999972130173
9,"APD 50",6.1,-5.7999995948747
9,"APD 90",31.8,-64.84999547028
10,"APD 20",0.699999999999999,39.9499972095249
10,"APD 50",6,-5.39999962281438
10,"APD 90",31.5,-64.84999547028
11,"APD 20",0.699999999999999,39.7499972234947
11,"APD 50",5.8,-5.34999962630684
11,"APD 90",30.9,-64.7999954737725
12,"APD 20",0.699999999999999,39.9999972060324
12,"APD 50",5.9,-5.19999963678421
12,"APD 90",30.8,-64.749995477265
13,"APD 20",0.699999999999999,39.499997240957
13,"APD 50",5.9,-5.2999996297993
13,"APD 90",30.4,-64.7999954737725
