"Sweep (n)","APD","APD value (ms)","APD value (mV)"
20,"APD 20",3.1,29.2499979569112
20,"APD 50",14.3,-10.3499992770609
20,"APD 90",41.9,-62.7499956169633
21,"APD 20",3.1,29.2999979534187
21,"APD 50",14.2,-10.2999992805533
21,"APD 90",42.3,-62.7999956134709
22,"APD 20",3.2,28.9999979743735
22,"APD 50",14.8,-10.4999992665835
22,"APD 90",42.7,-62.8499956099784
23,"APD 20",3.3,28.6499979988207
23,"APD 50",14.5,-10.2999992805533
23,"APD 90",42.2,-62.7999956134709
24,"APD 20",3.2,29.049997970881
24,"APD 50",14.7,-10.3499992770609
24,"APD 90",42.6,-62.7499956169633
25,"APD 20",3.3,28.8499979848509
25,"APD 50",14.8,-10.449999270076
25,"APD 90",42.8,-62.8499956099784
26,"APD 20",3.3,28.7999979883433
26,"APD 50",14.7,-10.3499992770609
26,"APD 90",42.6,-62.7499956169633
27,"APD 20",3.4,28.8999979813584
27,"APD 50",15.2,-10.3499992770609
27,"APD 90",43.3,-62.8499956099784
28,"APD 20",3.4,28.8999979813584
28,"APD 50",15.1,-10.3999992735684
28,"APD 90",43.2,-62.7499956169633
29,"APD 20",3.2,29.4499979429414
29,"APD 50",15.1,-9.94999930500056
29,"APD 90",43.6,-62.6499956239483
