"Sweep (n)","APD","APD value (ms)","APD value (mV)"
62,"APD 20",1.1,28.8499979848509
62,"APD 50",6.2,-9.9999993015081
62,"APD 90",37,-61.049995735707
63,"APD 20",1.1,28.5499980058056
63,"APD 50",6.2,-9.94999930500056
63,"APD 90",37.1,-61.0999957322145
64,"APD 20",1.1,28.2499980267604
64,"APD 50",6.1,-9.59999932944778
64,"APD 90",37,-61.049995735707
65,"APD 20",1.1,28.2499980267604
65,"APD 50",6.1,-9.64999932595532
65,"APD 90",36.5,-61.149995728722
66,"APD 20",1.1,28.4999980092981
66,"APD 50",6.2,-9.69999932246286
66,"APD 90",36.6,-61.0999957322145
67,"APD 20",1.1,28.4499980127906
67,"APD 50",6,-9.4999993364327
67,"APD 90",35.9,-60.9999957391994
68,"APD 20",1.1,28.5999980023132
68,"APD 50",6.1,-9.4999993364327
68,"APD 90",36.7,-61.049995735707
69,"APD 20",1.1,28.3499980197755
69,"APD 50",6.2,-10.0499992980156
69,"APD 90",36.7,-61.149995728722
70,"APD 20",1.1,28.4999980092981
70,"APD 50",6.2,-9.84999931198548
70,"APD 90",37,-61.149995728722
71,"APD 20",1.1,28.3499980197755
71,"APD 50",6.1,-9.89999930849302
71,"APD 90",37.1,-61.0999957322145
