"Sweep (n)","APD","APD value (ms)","APD value (mV)"
53,"APD 20",0.500000000000004,44.6499968812337
53,"APD 50",3.4,1.34999990570359
53,"APD 90",31.2,-60.0999958020637
54,"APD 20",0.500000000000004,44.5999968847261
54,"APD 50",3.4,1.39999990221113
54,"APD 90",31.3,-60.0999958020637
55,"APD 20",0.400000000000002,47.3499966926409
55,"APD 50",3.3,1.34999990570359
55,"APD 90",31.4,-60.0999958020637
56,"APD 20",0.400000000000002,46.4999967520127
56,"APD 50",3.4,1.04999992665835
56,"APD 90",31.3,-60.1999957950788
57,"APD 20",0.400000000000002,47.0499967135956
57,"APD 50",3.4,1.19999991618097
57,"APD 90",31.7,-60.1999957950788
58,"APD 20",0.500000000000004,44.6999968777412
58,"APD 50",3.3,1.39999990221113
58,"APD 90",30.4,-60.3499957846014
59,"APD 20",0.400000000000002,46.5999967450278
59,"APD 50",3.3,1.54999989173376
59,"APD 90",30.6,-60.1999957950788
60,"APD 20",0.500000000000004,43.2999969755301
60,"APD 50",3.4,0.799999944120648
60,"APD 90",30.1,-60.4499957776165
61,"APD 20",0.500000000000004,44.9499968602789
61,"APD 50",3.5,0.399999972060324
61,"APD 90",32.3,-60.499995774124
62,"APD 20",0.500000000000004,42.6999970174396
62,"APD 50",3.4,0.94999993364327
62,"APD 90",32.7,-60.3999957811089
