"Sweep (n)","APD","APD value (ms)","APD value (mV)"
52,"APD 20",2.09999999999999,36.2999974644744
52,"APD 50",11.7,-4.49999968567865
52,"APD 90",36.2,-59.299995857943
53,"APD 20",2.09999999999999,36.0999974784443
53,"APD 50",11.6,-4.69999967170881
53,"APD 90",36,-59.3999958509581
54,"APD 20",2.09999999999999,36.3999974574895
54,"APD 50",11.5,-4.59999967869373
54,"APD 90",36.2,-59.4499958474657
55,"APD 20",2.2,35.8499974959065
55,"APD 50",11.6,-5.2999996297993
55,"APD 90",35.7,-59.4499958474657
56,"APD 20",2,36.5499974470121
56,"APD 50",11.6,-4.59999967869373
56,"APD 90",36,-59.199995864928
57,"APD 20",2,36.9499974190724
57,"APD 50",11.5,-4.24999970314094
57,"APD 90",36,-59.2499958614355
58,"APD 20",2,36.349997460982
58,"APD 50",11.5,-4.64999967520127
58,"APD 90",36.1,-59.2499958614355
59,"APD 20",2,36.449997453997
59,"APD 50",11.5,-4.34999969615602
59,"APD 90",36.5,-59.2499958614355
60,"APD 20",2,36.99999741558
60,"APD 50",11.7,-4.34999969615602
60,"APD 90",36.7,-59.199995864928
61,"APD 20",1.9,37.5499973771629
61,"APD 50",11.6,-4.04999971711078
61,"APD 90",36.4,-59.0999958719129
