"Sweep (n)","APD","APD value (ms)","APD value (mV)"
55,"APD 20",1.1,33.3999976670371
55,"APD 50",5.1,-7.49999947613108
55,"APD 90",28.1,-63.2499955820387
56,"APD 20",1.1,33.0999976879918
56,"APD 50",5.1,-7.399999483116
56,"APD 90",28.3,-63.0499955960086
57,"APD 20",1.1,33.6999976460823
57,"APD 50",5.2,-7.49999947613108
57,"APD 90",28.8,-62.5999956274407
58,"APD 20",1.1,34.2999976041728
58,"APD 50",5.1,-6.59999953899535
58,"APD 90",28.5,-62.0499956658578
59,"APD 20",1,35.1999975413085
59,"APD 50",5.1,-6.59999953899535
59,"APD 90",28.3,-61.699995690305
60,"APD 20",1.1,34.6999975762331
60,"APD 50",5.2,-6.44999954947273
60,"APD 90",28.3,-61.3999957112597
61,"APD 20",1,35.8999974924141
61,"APD 50",5.1,-6.2999995599501
61,"APD 90",28.5,-61.2499957217371
62,"APD 20",1,36.0499974819367
62,"APD 50",5.1,-5.99999958090486
62,"APD 90",28.3,-60.9499957426919
63,"APD 20",1,35.6499975098764
63,"APD 50",5.1,-5.84999959138224
63,"APD 90",28.5,-60.8999957461843
64,"APD 20",1,35.6499975098764
64,"APD 50",5.1,-5.84999959138224
64,"APD 90",28.6,-60.6499957636466
