"Sweep (n)","APD","APD value (ms)","APD value (mV)"
9,"APD 20",4.8,27.2499980966096
9,"APD 50",19.2,-10.5999992595986
9,"APD 90",48.3,-61.4499957077673
10,"APD 20",4.6,27.4499980826397
10,"APD 50",19.4,-10.5999992595986
10,"APD 90",48,-61.5499957007824
11,"APD 20",4.5,27.5999980721624
11,"APD 50",19.1,-10.6499992561061
11,"APD 90",48.3,-61.3999957112597
12,"APD 20",4.5,27.6999980651774
12,"APD 50",19.1,-10.4999992665835
12,"APD 90",48.7,-61.3999957112597
13,"APD 20",4.6,27.3499980896247
13,"APD 50",19.5,-10.7499992491212
13,"APD 90",49.1,-61.4499957077673
14,"APD 20",4.7,27.3999980861322
14,"APD 50",19.3,-10.6499992561061
14,"APD 90",48.3,-61.3999957112597
15,"APD 20",4.6,27.5999980721624
15,"APD 50",19.2,-10.5999992595986
15,"APD 90",48.5,-61.4499957077673
16,"APD 20",4.6,27.5499980756548
16,"APD 50",19.1,-10.8499992421363
16,"APD 90",48.8,-61.4499957077673
17,"APD 20",4.7,27.3999980861322
17,"APD 50",19.8,-10.549999263091
17,"APD 90",50.7,-61.5499957007824
18,"APD 20",4.8,27.5499980756548
18,"APD 50",19.9,-10.5999992595986
18,"APD 90",50.3,-61.3999957112597
