"Sweep (n)","APD","APD value (ms)","APD value (mV)"
31,"APD 20",3,29.3499979499263
31,"APD 50",11.5,-9.24999935389499
31,"APD 90",32.5,-60.8999957461843
32,"APD 20",3.1,29.3999979464338
32,"APD 50",11.3,-9.34999934691008
32,"APD 90",32.2,-61.149995728722
33,"APD 20",3,29.6499979289715
33,"APD 50",11.3,-9.4999993364327
33,"APD 90",32.2,-60.9999957391994
34,"APD 20",3,29.599997932464
34,"APD 50",11.3,-9.09999936437237
34,"APD 90",32.2,-61.0999957322145
35,"APD 20",3,29.6999979254791
35,"APD 50",11.5,-9.34999934691008
35,"APD 90",32.3,-60.9999957391994
36,"APD 20",3,29.7499979219866
36,"APD 50",11.2,-9.04999936786483
36,"APD 90",32.2,-60.9999957391994
37,"APD 20",3,29.3999979464338
37,"APD 50",11.3,-9.34999934691008
37,"APD 90",32.2,-61.0999957322145
38,"APD 20",3,29.1499979638961
38,"APD 50",11.2,-9.39999934341762
38,"APD 90",32.3,-61.049995735707
39,"APD 20",3,29.7999979184941
39,"APD 50",11.2,-9.29999935040254
39,"APD 90",32.1,-60.9999957391994
40,"APD 20",3,29.2999979534187
40,"APD 50",11.3,-9.24999935389499
40,"APD 90",31.7,-61.0999957322145
