"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711043",-71.4259950109518,46.7449967348996,118.170991745851,254.499982223382,-27.7727253328246,0.259272486435067,1.09,5.64,29.13
"18711047",-71.1827450279426,60.9899957398979,132.172740767841,296.099979317653,-46.649996741535,0.193275853524323,0.899999999999999,8.9,31.77
"18711051",-71.6364949962485,66.2299953738882,137.866490370137,285.59998005107,-74.1499948206827,0.744819142849829,0.48,3.33,21.78
"18711055",-74.1887448179759,46.8299967289624,121.018741546938,297.249979237328,-31.4999977997506,1.89976021878786,0.919999999999999,4.57,26.96
"18711059",-73.208244886463,48.2149966322213,121.423241518684,329.749976967234,-22.299998442363,0.261629509039023,1.7,8.05,31.46
"18711072",-73.1034792687808,58.7149958988048,131.818475167586,327.199977145348,-45.7499968043996,0.313484006326036,0.75,5.33,26.69
"18712050",-71.4879950066211,46.3399967631885,117.82799176981,281.899980309514,-30.4999978695996,29.7880516687853,1,4.56,20.13
"18712054",-76.410744662771,55.9249960936841,132.335740756455,317.399977829865,-43.649996951083,0.190918830920367,0.820000000000001,6.69,24.66
"18712063",-72.70749492144,64.1749955174282,136.882490438868,296.149979314162,-44.8999968637712,14.1020662394637,1.83,14.42,42.01
"18712067",-76.5964946497965,61.2899957189432,137.88649036874,320.149977637781,-46.2499967694748,0.242773328207382,1.26,11.33,35.89
"18712073",-75.2482447439707,55.4349961279102,130.683240871881,264.349981535367,-53.5999962560834,0.167348604880816,0.62,3.49,15.84
"18713034",-80.9414943463018,52.4249963381562,133.366490684458,325.199977285042,-44.4499968952034,1.39771440414541,0.94,10.54,43.39
"18713039",-77.9967445519902,55.3399961345458,133.336740686536,343.849975982355,-45.4499968253544,1.27043518353183,0.87,7.59,33.97
"18713045",-72.7914949155727,51.2849964177843,124.076491333357,263.699981580767,-34.0499976216349,0.643467170879757,1.68,12.3,51.09
"18716030",-86.5107439572942,61.129995730119,147.640739687413,290.349979719288,-75.7499947089235,0.301698893306261,0.52,6.74,46.25
"18716034",-84.5217440962242,59.4299958488627,143.951739945087,293.94997946783,-85.9499939964628,2.19674506688621,0.459999999999999,2.74,22.34
"18716043",-88.1307438441385,58.1299959396666,146.260739783805,297.899979191925,-53.5499962595758,0.315841028929991,0.93,9.99,35.53
"18716047",-76.2644946729865,38.0949973390951,114.359492012082,268.049981276923,-17.2727260662413,2.14253354699524,2.02,8.5,42.66
"18716052",-85.6364940183599,50.3899964802993,136.026490498659,368.199974281532,-23.1499983829915,0.214489056959919,2.03,11.18,41.31
"18716056",-67.5834952793473,53.3949962704025,120.97849154975,179.149987486517,-28.5499980058057,3.14191113107222,2.98,23.84,94.62
