"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711043",-70.1029951033622,44.4999968917111,114.602991995073,238.499983340968,-25.6666648738708,0.113137084989847,1.94244444444444,0.058244695395757,1.16,5.84,30.56
"18711047",-71.0779950352593,59.6999958300034,130.777990865263,300.899978982377,-43.0999969894997,0.1367073110294,2.12555555555556,0.0643160375987767,1,9.08,32.16
"18711051",-71.6029949985885,66.2199953745866,137.822990373175,283.999980162831,-74.3999948032205,0.106066017177982,1.45272222222222,0.0730119052049286,0.46,3.3,21.72
"18711055",-74.1819948184474,46.7699967331534,120.951991551601,297.099979247804,-31.4999977997509,0.164991582276861,1.80377777777778,0.0914700160460606,0.92,4.56,26.96
"18711059",-73.2699948821499,48.119996638857,121.389991521007,327.099977152334,-22.1999984493479,0.124922198009624,2.07616666666667,0.0601696386014084,1.72,8.06,31.74
"18711072",-73.1499948905318,58.7599958956616,131.909990786193,320.59997760635,-46.0999967799526,0.150849446653129,1.57544444444444,0.0957504069312478,0.72,5.3,26.68
"18712050",-71.4499950092754,46.1899967736659,117.639991782941,11.199999217689,-30.999997834675,0.0966379267621614,1.31661111111111,0.0733989907472427,1,4.52,20.22
"18712054",-76.4279946615661,55.9399960926363,132.367990754202,314.199978053383,-43.4999969615605,0.127279220613579,1.63166666666667,0.0780056510399869,0.840000000000001,6.68,24.64
"18712063",-72.912994907086,63.5799955589885,136.492990466075,261.299981748409,-52.0999963608569,0.233345237791561,2.95616666666667,0.0789350750831239,1.76,14.18,43.32
"18712067",-76.6799946439641,61.7799956847171,138.459990328681,319.499977683182,-48.8999965843744,0.150849446653131,2.49655555555556,0.0604230281667264,1.18,11.1,35.68
"18712073",-75.2589947432198,55.539996120576,130.798990863796,265.599981448055,-53.7999962421137,0.0659966329107452,1.07244444444444,0.0615385097592941,0.619999999999999,3.5,15.9
"18713034",-80.9849943432634,51.9999963678421,132.984990711105,325.799977243132,-43.2999969755298,0.280485689870664,2.72805555555555,0.102815241170389,0.98,10.58,43.64
"18713039",-77.9959945520426,55.3899961310534,133.385990683096,345.299975881076,-45.699996807892,0.214489056959919,2.24427777777778,0.0955715282144354,0.88,7.62,34.4
"18713045",-72.9069949075051,51.3399964139426,124.246991321448,265.099981482978,-34.0999976181424,0.367695526217006,3.33233333333333,0.11034176039322,1.68,12.34,51.26
"18716030",-84.4549941008867,62.2499956518879,146.704989752775,293.999979464337,-70.899995047692,0.273414622058798,3.112,0.0878581690420304,0.539999999999999,6.82,48.64
"18716034",-85.696994014134,58.1999959347771,143.896989948911,291.699979624991,-85.0999940558344,0.139064333633354,1.43761111111111,0.0967329290644346,0.44,2.72,21.74
"18716043",-88.1889938400698,58.8299958907722,147.018989730842,289.999979743733,-54.6999961792491,0.22391714737574,2.37283333333333,0.0943669933451175,0.899999999999999,10.1,35.34
"18716047",-78.0839945458959,39.8299972179068,117.913991763803,265.799981434086,-17.3999987846241,0.334697209761632,2.63322222222222,0.127105569342786,2.12,9.06,43.54
"18716052",-85.6209940194425,50.3299964844903,135.950990503933,361.899974721582,-23.1999983794991,0.131993265821488,2.75822222222222,0.0478544711727923,2.04,11.24,41.54
"18716056",-72.2349949544438,59.7499958265109,131.984990780955,265.499981455039,-36.3999974574893,0.391265752256556,6.66788888888889,0.0586791050025663,2.2,22.5,100.08
