"Sweep (n)","APD","APD value (ms)","APD value (mV)"
264,"APD 20",0.500000000000001,37.0999974085951
264,"APD 50",4.2,-6.44999954947273
264,"APD 90",35.5,-64.9499954632951
265,"APD 20",0.500000000000001,37.7999973597006
265,"APD 50",4.1,-6.2999995599501
265,"APD 90",35.4,-65.0999954528178
266,"APD 20",0.400000000000001,40.5999971641229
266,"APD 50",4.1,-6.14999957042748
266,"APD 90",35.5,-65.2999954388479
267,"APD 20",0.400000000000001,42.4499970349019
267,"APD 50",4,-5.549999612337
267,"APD 90",35.4,-65.0999954528178
268,"APD 20",0.400000000000001,39.0999972688967
268,"APD 50",4.1,-6.64999953550289
268,"APD 90",35.9,-65.2499954423404
269,"APD 20",0.400000000000001,39.1499972654042
269,"APD 50",4.1,-6.34999955645765
269,"APD 90",35.6,-65.1999954458328
270,"APD 20",0.500000000000001,37.0999974085951
270,"APD 50",4.2,-6.59999953899535
270,"APD 90",35,-65.2499954423404
271,"APD 20",0.500000000000001,35.5999975133688
271,"APD 50",4,-5.64999960535208
271,"APD 90",35.9,-65.1999954458328
272,"APD 20",0.500000000000001,36.5499974470121
272,"APD 50",4.2,-6.44999954947273
272,"APD 90",35.9,-65.2999954388479
273,"APD 20",0.500000000000001,34.9499975587708
273,"APD 50",4.1,-6.09999957391994
273,"APD 90",35.9,-65.399995431863
