"Sweep (n)","APD","APD value (ms)","APD value (mV)"
73,"APD 20",0.500000000000002,32.9499976984692
73,"APD 50",4.3,-13.1499990814832
73,"APD 90",22.2,-74.4499947997278
74,"APD 20",0.500000000000002,30.4999978695997
74,"APD 50",4.4,-13.7999990360812
74,"APD 90",22.3,-74.5499947927429
75,"APD 20",0.500000000000002,31.4999977997505
75,"APD 50",4.4,-13.4499990605284
75,"APD 90",22.4,-74.4499947997278
76,"APD 20",0.5,32.2499977473636
76,"APD 50",4.4,-13.9999990221113
76,"APD 90",22.4,-74.3499948067127
77,"APD 20",0.500000000000002,33.299997674022
77,"APD 50",4.4,-13.2999990710058
77,"APD 90",22.2,-74.4499947997278
78,"APD 20",0.500000000000002,31.6499977892731
78,"APD 50",4.4,-13.3499990675133
78,"APD 90",22.5,-74.4499947997278
79,"APD 20",0.6,29.4999979394489
79,"APD 50",4.5,-13.9999990221113
79,"APD 90",22.4,-74.4999947962354
80,"APD 20",0.5,30.1999978905545
80,"APD 50",4.4,-13.4499990605284
80,"APD 90",22.6,-74.5999947892504
81,"APD 20",0.5,31.2499978172128
81,"APD 50",4.4,-13.0999990849756
81,"APD 90",22.5,-74.4499947997278
82,"APD 20",0.500000000000002,30.1999978905545
82,"APD 50",4.4,-14.0499990186189
82,"APD 90",22.6,-74.5999947892504
