"Sweep (n)","APD","APD value (ms)","APD value (mV)"
316,"APD 20",1.3,19.6499986274634
316,"APD 50",6.8,-18.3999987147749
316,"APD 90",29.9,-69.5499951419888
317,"APD 20",1.4,18.9499986763579
317,"APD 50",6.8,-18.9499986763579
317,"APD 90",30.1,-69.6499951350039
318,"APD 20",1.4,18.8999986798503
318,"APD 50",7,-18.9499986763579
318,"APD 90",30.8,-69.6499951350039
319,"APD 20",1.4,19.0499986693729
319,"APD 50",7,-18.8999986798503
319,"APD 90",30.9,-69.5999951384964
320,"APD 20",1.3,18.9999986728654
320,"APD 50",6.9,-19.0999986658805
320,"APD 90",30.6,-69.7999951245265
321,"APD 20",1.3,19.8499986134936
321,"APD 50",6.9,-18.8499986833428
321,"APD 90",30.8,-69.6999951315115
322,"APD 20",1.4,19.0499986693729
322,"APD 50",7,-18.8499986833428
322,"APD 90",30.9,-69.6999951315115
323,"APD 20",1.4,19.0499986693729
323,"APD 50",6.9,-18.9499986763579
323,"APD 90",30.7,-69.6999951315115
324,"APD 20",1.3,19.9499986065087
324,"APD 50",6.8,-18.8499986833428
324,"APD 90",30.4,-69.5999951384964
325,"APD 20",1.3,20.0499985995237
325,"APD 50",6.8,-18.5499987042975
325,"APD 90",30.7,-69.5999951384964
