"Sweep (n)","APD","APD value (ms)","APD value (mV)"
185,"APD 20",0.699999999999999,36.4999974505046
185,"APD 50",7,-3.09999978346751
185,"APD 90",34.3,-56.6999960395509
186,"APD 20",0.699999999999999,35.799997499399
186,"APD 50",7,-2.69999981140719
186,"APD 90",34.4,-56.6999960395509
187,"APD 20",0.699999999999999,36.4999974505046
187,"APD 50",7.1,-3.14999977997505
187,"APD 90",34.5,-56.8999960255811
188,"APD 20",0.699999999999999,35.9999974854292
188,"APD 50",6.9,-2.79999980442227
188,"APD 90",34.5,-56.8999960255811
189,"APD 20",0.699999999999999,36.5499974470121
189,"APD 50",7.1,-3.19999977648259
189,"APD 90",34.8,-56.9499960220886
190,"APD 20",0.6,38.849997286359
190,"APD 50",6.8,-1.74999987776392
190,"APD 90",34.5,-56.6499960430434
191,"APD 20",0.7,38.4999973108062
191,"APD 50",6.8,-1.69999988125638
191,"APD 90",35,-56.6999960395509
192,"APD 20",0.6,39.0499972723891
192,"APD 50",6.7,-1.94999986379408
192,"APD 90",34.9,-56.8499960290736
193,"APD 20",0.7,37.649997370178
193,"APD 50",6.6,-0.94999993364327
193,"APD 90",34.7,-56.7499960360585
194,"APD 20",0.7,37.7499973631931
194,"APD 50",6.8,-1.39999990221113
194,"APD 90",34.7,-56.6999960395509
