"Sweep (n)","APD","APD value (ms)","APD value (mV)"
179,"APD 20",1.2,27.2999980931171
179,"APD 50",6.9,-11.0499992281665
179,"APD 90",39.1,-62.3999956414106
180,"APD 20",1.2,27.6499980686699
180,"APD 50",7,-11.0499992281665
180,"APD 90",39.1,-62.3999956414106
181,"APD 20",1.2,27.5999980721624
181,"APD 50",7,-10.9999992316589
181,"APD 90",39.1,-62.3999956414106
182,"APD 20",1.2,27.3999980861322
182,"APD 50",6.8,-10.5999992595986
182,"APD 90",38.6,-62.349995644903
183,"APD 20",1.2,27.6999980651774
183,"APD 50",6.9,-10.7499992491212
183,"APD 90",38.5,-62.349995644903
184,"APD 20",1.2,27.6499980686699
184,"APD 50",6.8,-10.6499992561061
184,"APD 90",38.8,-62.2999956483955
185,"APD 20",1.1,27.9999980442227
185,"APD 50",7,-10.9999992316589
185,"APD 90",39.1,-62.3999956414106
186,"APD 20",1.1,27.0499981105794
186,"APD 50",6.9,-11.0499992281665
186,"APD 90",38.9,-62.6499956239483
187,"APD 20",1.1,27.2499980966096
187,"APD 50",6.8,-10.9999992316589
187,"APD 90",38.9,-62.5499956309332
188,"APD 20",1.2,27.199998100102
188,"APD 50",7,-11.1999992176891
188,"APD 90",38.8,-62.4999956344256
