"Sweep (n)","APD","APD value (ms)","APD value (mV)"
440,"APD 20",0.5,34.1999976111577
440,"APD 50",1.4,-7.59999946914616
440,"APD 90",20.5,-63.5999955575915
441,"APD 20",0.5,31.9499977683184
441,"APD 50",1.4,-7.69999946216124
441,"APD 90",20.7,-63.549995561084
442,"APD 20",0.5,34.0999976181426
442,"APD 50",1.4,-7.69999946216124
442,"APD 90",20.7,-63.5999955575915
443,"APD 20",0.5,35.2499975378161
443,"APD 50",1.4,-7.19999949708583
443,"APD 90",20.9,-63.5999955575915
444,"APD 20",0.5,35.5499975168613
444,"APD 50",1.5,-8.04999943771402
444,"APD 90",21,-63.549995561084
445,"APD 20",0.5,31.9999977648259
445,"APD 50",1.4,-7.84999945168386
445,"APD 90",21,-63.4999955645765
446,"APD 20",0.6,31.1499978241977
446,"APD 50",1.5,-7.79999945517632
446,"APD 90",21,-63.5999955575915
447,"APD 20",0.5,34.6499975797256
447,"APD 50",1.4,-7.29999949010091
447,"APD 90",20.8,-63.4999955645765
448,"APD 20",0.5,35.8999974924141
448,"APD 50",1.4,-7.29999949010091
448,"APD 90",20.7,-63.549995561084
449,"APD 20",0.5,37.7499973631931
449,"APD 50",1.4,-7.09999950407075
449,"APD 90",20.8,-63.4999955645765
