"Sweep (n)","APD","APD value (ms)","APD value (mV)"
227,"APD 20",2,34.1999976111577
227,"APD 50",12.9,-8.44999940977435
227,"APD 90",29.7,-64.6499954842499
228,"APD 20",2.1,33.3999976670371
228,"APD 50",12.9,-8.74999938881959
228,"APD 90",29.9,-64.8999954667876
229,"APD 20",2,33.8999976321125
229,"APD 50",13,-8.24999942374418
229,"APD 90",30,-64.5499954912348
230,"APD 20",2.1,33.7999976390974
230,"APD 50",13.1,-8.04999943771402
230,"APD 90",30.7,-64.4499954982197
231,"APD 20",2.1,33.5999976530672
231,"APD 50",13.1,-8.39999941326681
231,"APD 90",30.6,-64.749995477265
232,"APD 20",2,34.0499976216351
232,"APD 50",13,-8.19999942723664
232,"APD 90",30.4,-64.6499954842499
233,"APD 20",2,33.9999976251275
233,"APD 50",13.2,-8.34999941675927
233,"APD 90",30.6,-64.4999954947273
234,"APD 20",2,33.8499976356049
234,"APD 50",13.2,-8.49999940628189
234,"APD 90",30.5,-64.4999954947273
235,"APD 20",2,34.0499976216351
235,"APD 50",13,-8.34999941675927
235,"APD 90",30.4,-64.4499954982197
236,"APD 20",2.1,33.6499976495748
236,"APD 50",13.1,-8.29999942025172
236,"APD 90",30.3,-64.5499954912348
