"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
469,7.6,257.659917868524
470,7.6,254.94385335469
471,7.6,268.432623187438
472,7.6,269.027715974176
473,7.6,254.653936356022
