"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
23,7.2,180.694584116963
24,7.2,183.486942577814
25,7.2,172.760013627111
26,7.2,169.906620008645
27,7.2,179.626468858713
