"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
114,7.4,124.816888602766
115,7.2,117.797845967402
116,7.2,103.607172813298
117,7.2,102.84423339641
118,7.2,95.8251907610472
