"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
23,103.6,0.259399419860525
24,98,0.152587894035614
25,96.4,0.259399419860525
26,98.6,0.152587894035603
27,103.2,0.228881841053421
