"Sweep (n)","APD","APD value (ms)","APD value (mV)"
116,"APD 20",20.4,37.9760750675814
116,"APD 50",47.2,-0.735473649251617
116,"APD 90",62,-51.6998302571438
117,"APD 20",20,37.8784188153986
117,"APD 50",46.8,-0.668334975875951
117,"APD 90",61.6,-51.7211925623087
118,"APD 20",20.6,37.8814705732793
118,"APD 50",47.4,-0.668334975875951
118,"APD 90",62.4,-51.9866954979307
119,"APD 20",20.2,37.905884636325
119,"APD 50",47.4,-0.53710938700533
119,"APD 90",62.4,-52.0446788976642
120,"APD 20",20.4,37.8784188153986
120,"APD 50",47.6,-0.717163101967345
120,"APD 90",62.4,-52.2186290968648
