"Sweep (n)","APD","APD value (ms)","APD value (mV)"
264,"APD 20",15.4,26.7700201296066
264,"APD 50",32.6,-11.3189699795612
264,"APD 90",43,-62.8662123426693
265,"APD 20",15.6,26.5075689518653
265,"APD 50",32.8,-11.862182882328
265,"APD 90",43,-62.5976576491667
266,"APD 20",15.4,26.733399035038
266,"APD 50",32.8,-11.7248537776959
266,"APD 90",43,-62.3229994399026
267,"APD 20",15.4,26.6998296983502
267,"APD 50",32.6,-11.7462160828609
267,"APD 90",42.8,-62.7136244486337
268,"APD 20",15.4,26.5899664146446
268,"APD 50",32.6,-11.6638186200817
268,"APD 90",42.8,-62.3748793238747
