"Sweep (n)","APD","APD value (ms)","APD value (mV)"
93,"APD 20",5.8,40.92712493823
93,"APD 50",29.2,-1.1596679946706
93,"APD 90",42.4,-58.3465589213347
94,"APD 20",5.8,40.7836923178366
94,"APD 50",29.2,-1.20849612076199
94,"APD 90",42.4,-58.2519544270326
95,"APD 20",5.8,40.7104501286995
95,"APD 50",29.2,-1.55639651916317
95,"APD 90",42.2,-58.1115735645199
96,"APD 20",5.8,40.7440194653873
96,"APD 50",29.2,-1.47094729850323
96,"APD 90",42.4,-58.3068860688855
97,"APD 20",6,40.6341561816817
97,"APD 50",29.4,-1.44653323545754
97,"APD 90",42.4,-57.6293958193674
