"Sweep (n)","APD","APD value (ms)","APD value (mV)"
23,"APD 20",0.4,59.1247571809163
23,"APD 50",38.8,10.0677492484692
23,"APD 90",67.8,-55.4901135449882
24,"APD 20",0.4,59.0454114760178
24,"APD 50",38.6,9.98840354357072
24,"APD 90",67.8,-55.3070080721455
25,"APD 20",0.4,59.2010511279341
25,"APD 50",38.2,10.1409914376063
25,"APD 90",67.6,-55.2276623672469
26,"APD 20",0.4,59.2468274961448
26,"APD 50",37.8,10.3637697628983
26,"APD 90",67.6,-55.163575451752
27,"APD 20",0.4,59.1186536651549
27,"APD 50",38.4,9.95788596476359
27,"APD 90",67.6,-55.2154553357241
