"Sweep (n)","APD","APD value (ms)","APD value (mV)"
49,"APD 20",29.6,35.8276375195601
49,"APD 50",90,-4.17785653869487
49,"APD 90",127.4,-57.4462903465246
50,"APD 20",28,36.0443123290907
50,"APD 50",88.8,-3.87268075062366
50,"APD 90",125.4,-57.177735653022
51,"APD 20",26.6,36.6699226946366
51,"APD 50",87,-3.5797119940753
51,"APD 90",125.2,-57.0281995168671
52,"APD 20",27.4,36.1175545182277
52,"APD 50",87.8,-3.8818360242658
52,"APD 90",125.4,-57.4523938622861
53,"APD 20",29.2,35.394287900499
53,"APD 50",89,-4.2602540014741
53,"APD 90",125.4,-57.3638928837454
