"Sweep (n)","APD","APD value (ms)","APD value (mV)"
134,"APD 20",2.2,52.5512707058624
134,"APD 50",42.2,5.6976319632895
134,"APD 90",66.6,-56.890870412235
135,"APD 20",1.4,54.6783459487188
135,"APD 50",41.2,6.99768082047285
135,"APD 90",66.6,-56.5338147401917
136,"APD 20",1.8,53.4088146703425
136,"APD 50",41.4,6.28051771850551
136,"APD 90",66.6,-56.9366467804457
137,"APD 20",1.8,53.4606945543146
137,"APD 50",40.8,6.49414077015536
137,"APD 90",65.8,-56.2591565309276
138,"APD 20",2,52.9754650512814
138,"APD 50",41,6.14013685599275
138,"APD 90",65.8,-56.7016614236309
