"Sweep (n)","APD","APD value (ms)","APD value (mV)"
170,"APD 10",15,39.0838631782799
170,"APD 20",42.2,25.8880621020808
170,"APD 50",99.8,-13.7786868314152
170,"APD 70",114.2,-40.2160653520241
170,"APD 90",122.2,-66.6687026620366
171,"APD 10",15,39.0106209891428
171,"APD 20",42.2,25.8972173757229
171,"APD 50",101.4,-13.6016848743338
171,"APD 70",116,-40.185547773217
171,"APD 90",123.8,-66.1804214011227
172,"APD 10",15,39.0319832943078
172,"APD 20",42.8,25.9368902281722
172,"APD 50",101.4,-13.5711672955267
172,"APD 70",116.2,-40.0726327316306
172,"APD 90",124.2,-66.3452163266811
173,"APD 10",15.2,39.1235360307292
173,"APD 20",43.2,25.9338384702915
173,"APD 50",101.4,-13.7298587053238
173,"APD 70",115.6,-39.8864755009072
173,"APD 90",123.6,-66.3238540215162
174,"APD 10",15,39.1448983358942
174,"APD 20",42.6,25.9307867124108
174,"APD 50",100.6,-13.632202453141
174,"APD 70",115.4,-39.8834237430265
174,"APD 90",123.4,-66.3024917163512
