"Sweep (n)","APD","APD value (ms)","APD value (mV)"
91,"APD 10",18.2,39.5324715867446
91,"APD 20",56.8,26.0711675749235
91,"APD 50",127.8,-14.1082766825321
91,"APD 70",143.2,-41.3177499469612
91,"APD 90",150.8,-68.0572524977606
92,"APD 10",18.2,39.4836434606532
92,"APD 20",57.2,26.0162359330707
92,"APD 50",127.4,-14.2303469977605
92,"APD 70",142.8,-40.9088143909458
92,"APD 90",150.6,-68.0175796453114
93,"APD 10",18,39.4165047872775
93,"APD 20",56.8,26.0498052697585
93,"APD 50",126.6,-14.1693118401463
93,"APD 70",142,-40.905762633065
93,"APD 90",149.8,-68.0908218344485
94,"APD 10",18.4,39.4134530293968
94,"APD 20",57.4,26.0101324173093
94,"APD 50",126.4,-14.2913821553748
94,"APD 70",142,-41.3543710415297
94,"APD 90",149.6,-67.9840103086235
95,"APD 10",18,39.4927987342953
95,"APD 20",56.2,25.9948736279057
95,"APD 50",126.2,-14.2944339132555
95,"APD 70",142,-41.1041268953113
95,"APD 90",149.8,-68.3258071912633
