"Sweep (n)","APD","APD value (ms)","APD value (mV)"
111,"APD 20",81.6,9.23461934703483
111,"APD 50",159.8,-31.6833503175531
111,"APD 90",181.8,-85.8245868792665
112,"APD 20",82,9.24377462067696
112,"APD 50",160.6,-31.6131598862967
112,"APD 90",182.4,-86.1785907934291
113,"APD 20",80.8,9.22546407339269
113,"APD 50",159.8,-31.524658907756
113,"APD 90",181.6,-85.7604999637715
114,"APD 20",80.6,9.27124044160337
114,"APD 50",160.8,-31.5551764865632
114,"APD 90",182.8,-85.681154258873
115,"APD 20",81,9.27124044160337
115,"APD 50",161.2,-31.4819342974261
115,"APD 90",183.2,-86.2060566143555
