"Sweep (n)","APD","APD value (ms)","APD value (mV)"
147,"APD 10",31,35.3607185638111
147,"APD 20",96.6,21.8292241207337
147,"APD 50",181.2,-19.1009525753771
147,"APD 70",195.2,-46.3073740819255
147,"APD 90",201.6,-73.1506364006691
148,"APD 10",31.2,35.3668220795726
148,"APD 20",98.6,21.7712407210001
148,"APD 50",181.6,-19.1101078490192
148,"APD 70",195.2,-46.0968027881563
148,"APD 90",201.6,-72.9461686226614
149,"APD 10",31.4,35.3332527428847
149,"APD 20",99.2,21.7529301737159
149,"APD 50",181.4,-19.0338139020014
149,"APD 70",195.2,-46.4477549444382
149,"APD 90",201.6,-73.3673112101997
150,"APD 10",30.4,35.3485115322883
150,"APD 20",98.4,21.7529301737159
150,"APD 50",179,-19.0612797229278
150,"APD 70",192.8,-46.3745127553011
150,"APD 90",199.2,-73.2452408949712
151,"APD 10",30,35.3454597744076
151,"APD 20",96,21.740723142193
151,"APD 50",178.8,-18.8629154606815
151,"APD 70",192.8,-46.2951670504026
151,"APD 90",199.2,-73.4039323047682
