"Sweep (n)","APD","APD value (ms)","APD value (mV)"
19,"APD 10",16.6,47.2564707828269
19,"APD 20",64.6,33.6212165718052
19,"APD 50",146.6,-7.42187516589184
19,"APD 70",162.4,-34.6069343672753
19,"APD 90",170.8,-61.8804945471993
20,"APD 10",16,47.3052989089183
20,"APD 20",64,33.6059577824017
20,"APD 50",146.8,-7.4127198922497
20,"APD 70",163,-34.6862800721738
20,"APD 90",171.4,-62.0056166203085
21,"APD 10",16.4,47.2686778143498
21,"APD 20",63.6,33.5998542666403
21,"APD 50",146,-7.26623551397552
21,"APD 70",162.2,-34.6405037039631
21,"APD 90",170.6,-61.9537367363364
22,"APD 10",16.2,47.3327647298447
22,"APD 20",62.8,33.6700446978966
22,"APD 50",145.6,-7.27233902973694
22,"APD 70",161.4,-34.5336921781382
22,"APD 90",169.8,-62.0513929885192
23,"APD 10",16.4,47.2595225407076
23,"APD 20",63.6,33.5968025087596
23,"APD 50",146,-7.2875978191405
23,"APD 70",162,-34.8541267556129
23,"APD 90",170.4,-62.1521009985827
