"Sweep (n)","APD","APD value (ms)","APD value (mV)"
54,"APD 10",22.2,39.2395028301962
54,"APD 20",59,26.0681158170428
54,"APD 50",142.2,-13.6047366322146
54,"APD 70",160.4,-40.0482186685849
54,"APD 90",169.2,-66.3238540215162
55,"APD 10",22.8,39.2059334935084
55,"APD 20",61.2,26.0437017539971
55,"APD 50",143.4,-13.653564758306
55,"APD 70",161.6,-39.9658212058057
55,"APD 90",170.4,-66.0797133910592
56,"APD 10",21.8,39.2303475565541
56,"APD 20",58.2,25.9643560490986
56,"APD 50",141.4,-13.5131838957932
56,"APD 70",159.2,-40.0024423003743
56,"APD 90",168,-66.6320815674681
57,"APD 10",22.4,39.157105367417
57,"APD 20",60.8,26.0223394488321
57,"APD 50",141.8,-13.6413577267831
57,"APD 70",159.4,-40.2008065626205
57,"APD 90",168,-66.1407485486734
58,"APD 10",22.2,39.1967782198663
58,"APD 20",59,25.9094244072458
58,"APD 50",141.6,-13.6657717898288
58,"APD 70",159.4,-39.8376473748158
58,"APD 90",168.2,-66.1743178853613
