"Sweep (n)","APD","APD value (ms)","APD value (mV)"
47,"APD 20",24,44.1894510261137
47,"APD 50",166,-0.488281226807886
47,"APD 90",202.4,-59.9670381673435
48,"APD 20",24.6,43.6401346459548
48,"APD 50",166.8,-0.854492146913801
48,"APD 90",202.4,-60.5773897008534
49,"APD 20",24.6,43.8232401060078
49,"APD 50",167.8,-0.640869110185351
49,"APD 90",203.6,-60.3332490874494
50,"APD 20",25.6,43.6096170692793
50,"APD 50",169.8,-0.885009723589294
50,"APD 90",205.8,-60.2722139340985
51,"APD 20",28.8,42.3278788489086
51,"APD 50",171,-1.95312490723154
51,"APD 90",206,-60.5468721241779
