"Sweep (n)","APD","APD value (ms)","APD value (mV)"
27,"APD 20",61.8,26.8798834133122
27,"APD 50",133,-11.755371356503
27,"APD 90",150.2,-63.7634291595987
28,"APD 20",61.2,26.9714361497336
28,"APD 50",134.2,-11.6333010412745
28,"APD 90",151.4,-63.4643568872889
29,"APD 20",61.8,26.9104009921193
29,"APD 50",134,-11.6943361988888
29,"APD 90",151.2,-63.0035414473014
30,"APD 20",62.4,26.9287115394036
30,"APD 50",135,-11.7614748722645
30,"APD 90",152.2,-63.4857191924539
31,"APD 20",62.4,26.9409185709265
31,"APD 50",134.6,-11.6271975255131
31,"APD 90",151.8,-63.220216256832
