"Sweep (n)","APD","APD value (ms)","APD value (mV)"
25,"APD 20",65.2,33.4899909829346
25,"APD 50",141.4,-6.78405776882301
25,"APD 90",165.8,-60.1226820079092
26,"APD 20",62.2,33.4136970359168
26,"APD 50",140.6,-6.93664566285861
26,"APD 90",165.4,-60.5407728375667
27,"APD 20",62.4,33.3282478152569
27,"APD 50",139.8,-6.89392105252864
27,"APD 90",165.2,-60.1593031024777
28,"APD 20",63.2,33.3862312149904
28,"APD 50",141,-6.94885269438146
28,"APD 90",166.2,-60.8673109308029
29,"APD 20",63.4,33.3221442994955
29,"APD 50",143.4,-6.98547378895001
29,"APD 90",169.2,-60.3424085753204
