"Sweep (n)","APD","APD value (ms)","APD value (mV)"
162,"APD 20",76.6,26.1779791007484
162,"APD 50",157,-14.9078372472786
162,"APD 90",177.4,-70.278932234919
163,"APD 20",79.8,26.1444097640606
163,"APD 50",158,-15.0543216255528
163,"APD 90",178,-69.7052017533452
164,"APD 20",77.2,26.2115484374363
164,"APD 50",157.4,-14.8925784578751
164,"APD 90",178,-70.0592056675078
165,"APD 20",76,26.1993414059134
165,"APD 50",154.2,-14.9932864679386
165,"APD 90",174.6,-70.2911392664419
166,"APD 20",75.6,26.150513279822
166,"APD 50",154.6,-15.136719088332
166,"APD 90",175,-69.8089615212894
