"Sweep (n)","APD","APD value (ms)","APD value (mV)"
608,"APD 20",0.5,30.3999978765846
608,"APD 50",1.9,-9.64999932595532
608,"APD 90",22.5,-65.4499954283705
609,"APD 20",0.500000000000001,32.8999977019617
609,"APD 50",1.7,-9.34999934691008
609,"APD 90",22.5,-65.2499954423404
610,"APD 20",0.500000000000001,35.8999974924141
610,"APD 50",1.6,-9.34999934691008
610,"APD 90",22.5,-65.2999954388479
611,"APD 20",0.500000000000001,33.0999976879918
611,"APD 50",1.6,-9.24999935389499
611,"APD 90",22.4,-65.2999954388479
612,"APD 20",0.600000000000001,29.4499979429414
612,"APD 50",1.7,-9.44999933992516
612,"APD 90",22.3,-65.3499954353555
