"Sweep (n)","APD","APD value (ms)","APD value (mV)"
787,"APD 20",0.9,21.8499984737952
787,"APD 50",4.2,-14.6499989767094
787,"APD 90",26.1,-64.6499954842499
788,"APD 20",0.9,22.8999984004536
788,"APD 50",4.3,-14.9499989557546
788,"APD 90",26.1,-64.6999954807574
789,"APD 20",0.9,22.6499984179158
789,"APD 50",4.2,-14.4999989871867
789,"APD 90",26,-64.6499954842499
790,"APD 20",0.9,22.7499984109309
790,"APD 50",4.3,-15.1999989382923
790,"APD 90",25.9,-64.6499954842499
791,"APD 20",0.9,21.9499984668103
791,"APD 50",4.2,-15.0499989487697
791,"APD 90",25.9,-64.6999954807574
