"Sweep (n)","APD","APD value (ms)","APD value (mV)"
193,"APD 20",0.6,34.5499975867105
193,"APD 50",4.1,-6.94999951454813
193,"APD 90",25.9,-61.9999956693502
194,"APD 20",0.6,34.2499976076653
194,"APD 50",4.1,-6.69999953201043
194,"APD 90",25.9,-61.9999956693502
195,"APD 20",0.6,34.599997583218
195,"APD 50",4,-6.59999953899535
195,"APD 90",25.9,-61.9999956693502
196,"APD 20",0.6,34.599997583218
196,"APD 50",4.1,-6.49999954598027
196,"APD 90",25.9,-61.9499956728427
197,"APD 20",0.6,34.8999975622633
197,"APD 50",4.1,-6.89999951804059
197,"APD 90",25.9,-61.9999956693502
