"Sweep (n)","APD","APD value (ms)","APD value (mV)"
185,"APD 20",1.5,35.5499975168613
185,"APD 50",13.3,-7.14999950057829
185,"APD 90",34.7,-64.2499955121896
186,"APD 20",1.5,35.5999975133688
186,"APD 50",13.5,-7.34999948660846
186,"APD 90",34.6,-64.2499955121896
187,"APD 20",1.5,35.5499975168613
187,"APD 50",13.5,-7.54999947263862
187,"APD 90",34.6,-64.3999955017122
188,"APD 20",1.7,35.0499975517859
188,"APD 50",13.6,-7.6499994656537
188,"APD 90",34.5,-64.4999954947273
189,"APD 20",1.6,34.8999975622633
189,"APD 50",13.4,-7.44999947962354
189,"APD 90",34.5,-64.3499955052046
