"Sweep (n)","APD","APD value (ms)","APD value (mV)"
462,"APD 20",1.1,27.9999980442227
462,"APD 50",8.1,-10.2999992805533
462,"APD 90",33.6,-60.1499957985712
463,"APD 20",1.1,28.1499980337453
463,"APD 50",8.2,-10.1499992910307
463,"APD 90",33.6,-60.0999958020637
464,"APD 20",1.2,26.7999981280417
464,"APD 50",8.2,-10.1999992875383
464,"APD 90",33.5,-60.1999957950788
465,"APD 20",1.2,26.7499981315342
465,"APD 50",7.9,-9.9999993015081
465,"APD 90",33.4,-60.1499957985712
466,"APD 20",1.1,28.0999980372378
466,"APD 50",8.1,-10.3499992770609
466,"APD 90",33.3,-60.1499957985712
