"Sweep (n)","APD","APD value (ms)","APD value (mV)"
420,"APD 20",0.800000000000001,29.4499979429414
420,"APD 50",5.1,-13.6499990465586
420,"APD 90",21.4,-70.0499951070642
421,"APD 20",0.800000000000001,29.2999979534187
421,"APD 50",5.1,-13.1499990814832
421,"APD 90",21.4,-69.9499951140492
422,"APD 20",0.899999999999999,28.1999980302528
422,"APD 50",5.1,-13.1499990814832
422,"APD 90",21.4,-69.8999951175416
423,"APD 20",0.800000000000001,28.8999979813584
423,"APD 50",5.1,-13.4499990605284
423,"APD 90",21.4,-69.9499951140492
424,"APD 20",0.800000000000001,28.7499979918358
424,"APD 50",5.2,-13.9999990221113
424,"APD 90",21.4,-70.0499951070642
