"Sweep (n)","APD","APD value (ms)","APD value (mV)"
118,"APD 20",0.499999999999999,31.2499978172128
118,"APD 50",4.6,-11.3499992072117
118,"APD 90",33.7,-69.9999951105567
119,"APD 20",0.6,30.0999978975394
119,"APD 50",4.7,-11.5499991932419
119,"APD 90",33.8,-69.9499951140492
120,"APD 20",0.500000000000001,34.9999975552784
120,"APD 50",4.8,-11.8999991687946
120,"APD 90",33.8,-69.9499951140492
121,"APD 20",0.6,29.5499979359564
121,"APD 50",4.7,-11.3999992037192
121,"APD 90",33.7,-69.9499951140492
122,"APD 20",0.6,30.249997887062
122,"APD 50",4.7,-11.2999992107042
122,"APD 90",33.7,-69.9499951140492
