"Sweep (n)","APD","APD value (ms)","APD value (mV)"
448,"APD 20",1.3,29.4999979394489
448,"APD 50",6.6,-10.6999992526137
448,"APD 90",33.4,-65.0499954563102
449,"APD 20",1.3,29.4999979394489
449,"APD 50",6.6,-11.0499992281665
449,"APD 90",33.3,-65.0499954563102
450,"APD 20",1.3,29.8999979115092
450,"APD 50",6.6,-10.7999992456288
450,"APD 90",33.3,-65.0999954528178
451,"APD 20",1.3,30.1999978905545
451,"APD 50",6.6,-10.8499992421363
451,"APD 90",33.3,-64.9999954598027
452,"APD 20",1.3,30.1999978905545
452,"APD 50",6.6,-10.5999992595986
452,"APD 90",33.3,-65.0499954563102
