"Sweep (n)","APD","APD value (ms)","APD value (mV)"
438,"APD 20",1.2,21.6999984842726
438,"APD 50",7.3,-15.7999988963828
438,"APD 90",33.8,-65.9999953899535
439,"APD 20",1.2,21.9999984633178
439,"APD 50",7.3,-15.4999989173376
439,"APD 90",33.8,-65.9999953899535
440,"APD 20",1.2,21.3999985052273
440,"APD 50",7.3,-15.9499988859054
440,"APD 90",33.8,-65.9999953899535
441,"APD 20",1.1,22.7999984074385
441,"APD 50",7.2,-15.6999989033677
441,"APD 90",33.9,-66.049995386461
442,"APD 20",1.2,21.7499984807801
442,"APD 50",7.2,-15.44999892083
442,"APD 90",34,-65.8499954004309
