"Sweep (n)","APD","APD value (ms)","APD value (mV)"
91,"APD 20",0.899999999999999,26.9499981175643
91,"APD 50",3.7,-9.19999935738745
91,"APD 90",17.9,-58.5999959068375
92,"APD 20",0.899999999999995,27.4999980791473
92,"APD 50",3.7,-9.29999935040254
92,"APD 90",17.9,-58.4999959138224
93,"APD 20",0.799999999999997,28.2499980267604
93,"APD 50",3.6,-9.24999935389499
93,"APD 90",17.8,-58.649995903345
94,"APD 20",0.899999999999999,28.1499980337453
94,"APD 50",3.7,-8.94999937484975
94,"APD 90",17.7,-58.7999958928676
95,"APD 20",0.899999999999999,27.9999980442227
95,"APD 50",3.7,-9.44999933992516
95,"APD 90",17.8,-58.8499958893752
