"Sweep (n)","APD","APD value (ms)","APD value (mV)"
32,"APD 20",1.7,23.2999983725139
32,"APD 50",8,-16.4999988474884
32,"APD 90",33,-70.5499950721397
33,"APD 20",1.7,23.8499983340968
33,"APD 50",8.2,-16.8999988195487
33,"APD 90",32.9,-70.8499950511849
34,"APD 20",1.7,23.399998365529
34,"APD 50",8.2,-17.1499988020864
34,"APD 90",32.9,-70.7999950546774
35,"APD 20",1.7,23.1999983794988
35,"APD 50",8.2,-16.649998837011
35,"APD 90",33.1,-70.5999950686472
36,"APD 20",1.7,23.7999983375893
36,"APD 50",8.2,-17.0999988055789
36,"APD 90",33.2,-70.6499950651547
