"Sweep (n)","APD","APD value (ms)","APD value (mV)"
83,"APD 20",0.699999999999999,42.549997027917
83,"APD 50",11.3,-2.3499998358544
83,"APD 90",52.6,-62.7499956169633
84,"APD 20",0.699999999999999,42.6499970209321
84,"APD 50",11,-2.29999983934686
84,"APD 90",51.9,-62.8499956099784
85,"APD 20",0.699999999999999,43.1499969860075
85,"APD 50",11.1,-1.99999986030162
85,"APD 90",51.9,-62.7999956134709
86,"APD 20",0.699999999999999,43.5499969580678
86,"APD 50",11.3,-1.89999986728654
86,"APD 90",52.1,-62.899995606486
87,"APD 20",0.699999999999999,43.199996982515
87,"APD 50",11.2,-2.04999985680916
87,"APD 90",52.9,-62.7999956134709
