"Sweep (n)","APD","APD value (ms)","APD value (mV)"
64,"APD 20",1.3,21.3499985087198
64,"APD 50",7.5,-14.8499989627395
64,"APD 90",40.1,-63.2999955785463
65,"APD 20",1.3,21.9499984668103
65,"APD 50",7.5,-14.5999989802018
65,"APD 90",39.5,-63.3499955750538
66,"APD 20",1.3,22.6999984144234
66,"APD 50",7.4,-14.0499990186189
66,"APD 90",38.9,-63.1999955855312
67,"APD 20",1.3,22.5999984214083
67,"APD 50",7.5,-14.7499989697245
67,"APD 90",38.7,-63.2499955820387
68,"APD 20",1.3,22.199998449348
68,"APD 50",7.3,-14.3499989976641
68,"APD 90",38.9,-63.3499955750538
