"Sweep (n)","APD","APD value (ms)","APD value (mV)"
93,"APD 20",1.4,25.1999982398004
93,"APD 50",9.1,-13.6999990430661
93,"APD 90",31.9,-65.8499954004309
94,"APD 20",1.4,25.7999981978909
94,"APD 50",9.3,-13.9499990256038
94,"APD 90",31.9,-65.7999954039233
95,"APD 20",1.5,24.6499982782175
95,"APD 50",9.3,-13.9999990221113
95,"APD 90",31.9,-65.6999954109082
96,"APD 20",1.5,24.8999982607552
96,"APD 50",9.2,-13.7999990360812
96,"APD 90",31.5,-65.4999954248781
97,"APD 20",1.5,24.5999982817099
97,"APD 50",9.2,-13.8499990325887
97,"APD 90",31.5,-65.2999954388479
