"Sweep (n)","APD","APD value (ms)","APD value (mV)"
48,"APD 20",0.5,30.9499978381676
48,"APD 50",2.6,-10.8499992421363
48,"APD 90",16.5,-67.1499953096269
49,"APD 20",0.5,32.649997719424
49,"APD 50",2.6,-10.3999992735684
49,"APD 90",16.5,-67.1999953061345
50,"APD 20",0.5,29.6999979254791
50,"APD 50",2.6,-11.099999224674
50,"APD 90",16.5,-67.0999953131194
51,"APD 20",0.5,29.1999979604037
51,"APD 50",2.6,-11.1999992176891
51,"APD 90",16.5,-67.1999953061345
52,"APD 20",0.5,34.2999976041728
52,"APD 50",2.6,-10.5999992595986
52,"APD 90",16.3,-67.1499953096269
