"Sweep (n)","APD","APD value (ms)","APD value (mV)"
53,"APD 20",1.3,28.4999980092981
53,"APD 50",7.3,-9.79999931547794
53,"APD 90",28.4,-60.0499958055562
54,"APD 20",1.4,27.6999980651774
54,"APD 50",7.3,-10.0999992945232
54,"APD 90",28.4,-60.0499958055562
55,"APD 20",1.3,27.6999980651774
55,"APD 50",7.2,-9.94999930500056
55,"APD 90",28,-60.0999958020637
56,"APD 20",1.3,27.8999980512076
56,"APD 50",7.3,-9.89999930849302
56,"APD 90",28.3,-60.0499958055562
57,"APD 20",1.3,27.7999980581925
57,"APD 50",7.3,-10.0499992980156
57,"APD 90",28.3,-60.0499958055562
