"Sweep (n)","APD","APD value (ms)","APD value (mV)"
57,"APD 20",3.2,30.3499978800771
57,"APD 50",13.5,-6.59999953899535
57,"APD 90",43.6,-56.2999960674906
58,"APD 20",3.2,30.6499978591223
58,"APD 50",13.7,-6.39999955296519
58,"APD 90",44.2,-56.2499960709831
59,"APD 20",3.2,31.0499978311827
59,"APD 50",13.9,-6.49999954598027
59,"APD 90",44.4,-56.2499960709831
60,"APD 20",3.1,30.9999978346751
60,"APD 50",14.1,-6.54999954248781
60,"APD 90",44.5,-56.2499960709831
61,"APD 20",3.3,30.4999978695997
61,"APD 50",13.9,-6.59999953899535
61,"APD 90",44.5,-56.2499960709831
