"Sweep (n)","APD","APD value (ms)","APD value (mV)"
253,"APD 20",0.9,37.5999973736705
253,"APD 50",14.7,-4.39999969266356
253,"APD 90",43,-59.849995819526
254,"APD 20",1,37.3999973876403
254,"APD 50",14.8,-4.44999968917111
254,"APD 90",42.7,-59.849995819526
255,"APD 20",1.1,36.7999974295498
255,"APD 50",14.4,-4.49999968567865
255,"APD 90",42.7,-59.8999958160335
256,"APD 20",1,36.7499974330423
256,"APD 50",14.4,-4.39999969266356
256,"APD 90",42.7,-59.8999958160335
257,"APD 20",1,37.4999973806554
257,"APD 50",14.6,-4.1999997066334
257,"APD 90",42.6,-59.7499958265109
