"Sweep (n)","APD","APD value (ms)","APD value (mV)"
103,"APD 20",1.3,26.2499981664588
103,"APD 50",11.2,-8.24999942374418
103,"APD 90",35.2,-54.3499962036965
104,"APD 20",1.2,26.6999981350266
104,"APD 50",10.9,-8.34999941675927
104,"APD 90",35.1,-54.6999961792493
105,"APD 20",1.3,25.899998190906
105,"APD 50",11.2,-8.34999941675927
105,"APD 90",35.3,-54.4999961932192
106,"APD 20",1.2,26.4999981489965
106,"APD 50",11.1,-8.59999939929697
106,"APD 90",35.2,-54.4999961932192
107,"APD 20",1.2,26.7499981315342
107,"APD 50",11,-8.29999942025172
107,"APD 90",35.3,-54.4499961967116
