"Sweep (n)","APD","APD value (ms)","APD value (mV)"
69,"APD 20",1.4,19.8499986134936
69,"APD 50",7.5,-15.999998882413
69,"APD 90",22.6,-64.2999955086971
70,"APD 20",1.3,20.6499985576142
70,"APD 50",7.4,-15.7999988963828
70,"APD 90",22.7,-64.199995515682
71,"APD 20",1.3,20.8999985401519
71,"APD 50",7.4,-15.5999989103526
71,"APD 90",22.7,-64.0999955226669
72,"APD 20",1.4,19.8499986134936
72,"APD 50",7.4,-16.0499988789205
72,"APD 90",22.6,-64.199995515682
73,"APD 20",1.3,20.1499985925388
73,"APD 50",7.5,-15.999998882413
73,"APD 90",22.8,-64.2999955086971
