"Sweep (n)","APD","APD value (ms)","APD value (mV)"
5,"APD 20",2.7,22.3499984388706
5,"APD 50",16,-13.7499990395736
5,"APD 90",42.7,-61.5999956972899
6,"APD 20",2.7,21.8499984737952
6,"APD 50",15.8,-13.7999990360812
6,"APD 90",42.7,-61.699995690305
7,"APD 20",2.7,21.8999984703027
7,"APD 50",15.3,-13.9499990256038
7,"APD 90",42.7,-61.5499957007824
8,"APD 20",2.7,21.5999984912575
8,"APD 50",15.3,-13.9499990256038
8,"APD 90",42.8,-61.5999956972899
9,"APD 20",2.8,21.3499985087198
9,"APD 50",15.5,-14.149999011634
9,"APD 90",43,-61.4999957042748
